item_id,order_id,product_id,quantity,discount,unit_price,sales,profit
IT-007633,ORD-03878,P0015,1,0.0,1040.69,1040.69,424.17
IT-007634,ORD-03879,P0005,1,0.05,249.3,249.3,54.26
IT-007635,ORD-03879,P0008,1,0.0,449.0,449.0,86.12
IT-007636,ORD-03879,P0016,1,0.1,218.07,218.07,57.91
IT-007637,ORD-03880,P0015,4,0.05,988.66,3954.62,1488.54
IT-007638,ORD-03880,P0016,1,0.0,242.3,242.3,82.14
IT-007639,ORD-03881,P0007,2,0.15,476.97,953.94,170.76
IT-007640,ORD-03881,P0012,1,0.05,469.46,469.46,61.26
IT-007641,ORD-03881,P0008,1,0.05,426.55,426.55,63.67
IT-007642,ORD-03882,P0001,2,0.15,821.81,1643.63,207.81
IT-007643,ORD-03882,P0023,1,0.1,450.04,450.04,97.17
IT-007644,ORD-03882,P0014,1,0.0,26.71,26.71,7.42
IT-007645,ORD-03883,P0017,1,0.0,866.66,866.66,268.7
IT-007646,ORD-03883,P0001,1,0.1,870.16,870.16,152.25
IT-007647,ORD-03883,P0010,1,0.0,689.95,689.95,342.65
IT-007648,ORD-03884,P0014,5,0.3,18.7,93.48,-2.96
IT-007649,ORD-03885,P0018,4,0.2,252.9,1011.58,247.14
IT-007650,ORD-03886,P0017,2,0.0,866.66,1733.32,537.4
IT-007651,ORD-03886,P0023,1,0.05,475.04,475.04,122.17
IT-007652,ORD-03886,P0018,1,0.0,316.12,316.12,125.01
IT-007653,ORD-03887,P0016,3,0.3,169.61,508.83,28.35
IT-007654,ORD-03887,P0018,1,0.1,284.51,284.51,93.4
IT-007655,ORD-03887,P0003,1,0.2,86.3,86.3,29.32
IT-007656,ORD-03888,P0012,3,0.0,494.17,1482.51,257.91
IT-007657,ORD-03888,P0015,1,0.2,832.55,832.55,216.03
IT-007658,ORD-03889,P0009,1,0.1,679.82,679.82,266.64
IT-007659,ORD-03889,P0004,3,0.0,46.28,138.84,68.58
IT-007660,ORD-03890,P0015,2,0.05,988.66,1977.31,744.27
IT-007661,ORD-03891,P0009,2,0.05,717.59,1435.18,608.82
IT-007662,ORD-03891,P0015,1,0.05,988.66,988.66,372.14
IT-007663,ORD-03891,P0007,2,0.2,448.91,897.82,114.64
IT-007664,ORD-03891,P0004,1,0.05,43.97,43.97,20.55
IT-007665,ORD-03892,P0025,1,0.1,217.35,217.35,86.22
IT-007666,ORD-03893,P0017,1,0.1,779.99,779.99,182.03
IT-007667,ORD-03894,P0013,1,0.2,1284.19,1284.19,414.95
IT-007668,ORD-03894,P0023,1,0.2,400.03,400.03,47.16
IT-007669,ORD-03895,P0018,2,0.2,252.9,505.79,123.57
IT-007670,ORD-03896,P0004,5,0.15,39.34,196.69,79.59
IT-007671,ORD-03896,P0015,3,0.2,832.55,2497.66,648.1
IT-007672,ORD-03896,P0019,1,0.0,1588.55,1588.55,715.77
IT-007673,ORD-03896,P0003,4,0.05,102.48,409.91,181.99
IT-007674,ORD-03897,P0014,1,0.0,26.71,26.71,7.42
IT-007675,ORD-03898,P0023,1,0.2,400.03,400.03,47.16
IT-007676,ORD-03899,P0019,1,0.1,1429.7,1429.7,556.92
IT-007677,ORD-03899,P0009,1,0.0,755.36,755.36,342.18
IT-007678,ORD-03900,P0011,2,0.0,78.52,157.04,63.9
IT-007679,ORD-03900,P0012,1,0.05,469.46,469.46,61.26
IT-007680,ORD-03901,P0025,3,0.2,193.2,579.6,186.21
IT-007681,ORD-03902,P0009,3,0.0,755.36,2266.08,1026.54
IT-007682,ORD-03902,P0023,1,0.0,500.04,500.04,147.17
IT-007683,ORD-03903,P0024,2,0.05,993.27,1986.54,926.26
IT-007684,ORD-03903,P0016,1,0.0,242.3,242.3,82.14
IT-007685,ORD-03904,P0018,1,0.0,316.12,316.12,125.01
IT-007686,ORD-03904,P0004,2,0.0,46.28,92.56,45.72
IT-007687,ORD-03904,P0025,4,0.0,241.5,966.0,441.48
IT-007688,ORD-03905,P0018,1,0.2,252.9,252.9,61.79
IT-007689,ORD-03906,P0012,3,0.0,494.17,1482.51,257.91
IT-007690,ORD-03906,P0019,4,0.0,1588.55,6354.2,2863.08
IT-007691,ORD-03906,P0015,3,0.0,1040.69,3122.07,1272.51
IT-007692,ORD-03906,P0014,3,0.0,26.71,80.13,22.26
IT-007693,ORD-03907,P0002,2,0.2,671.46,1342.91,264.55
IT-007694,ORD-03907,P0009,1,0.0,755.36,755.36,342.18
IT-007695,ORD-03908,P0013,1,0.0,1605.24,1605.24,736.0
IT-007696,ORD-03909,P0018,1,0.05,300.31,300.31,109.2
IT-007697,ORD-03910,P0007,1,0.0,561.14,561.14,169.55
IT-007698,ORD-03910,P0013,2,0.1,1444.72,2889.43,1150.95
IT-007699,ORD-03911,P0023,3,0.15,425.03,1275.1,216.49
IT-007700,ORD-03912,P0016,3,0.05,230.18,690.56,210.08
IT-007701,ORD-03913,P0023,1,0.2,400.03,400.03,47.16
IT-007702,ORD-03914,P0001,1,0.0,966.84,966.84,248.93
IT-007703,ORD-03914,P0015,2,0.1,936.62,1873.24,640.2
IT-007704,ORD-03915,P0012,5,0.3,345.92,1729.59,-311.41
IT-007705,ORD-03915,P0019,1,0.0,1588.55,1588.55,715.77
IT-007706,ORD-03916,P0019,4,0.05,1509.12,6036.49,2545.37
IT-007707,ORD-03917,P0023,2,0.05,475.04,950.08,244.34
IT-007708,ORD-03917,P0001,1,0.0,966.84,966.84,248.93
IT-007709,ORD-03918,P0011,3,0.1,70.67,212.0,72.29
IT-007710,ORD-03918,P0021,4,0.2,843.89,3375.55,55.23
IT-007711,ORD-03918,P0010,1,0.1,620.96,620.96,273.66
IT-007712,ORD-03919,P0008,4,0.05,426.55,1706.2,254.68
IT-007713,ORD-03920,P0014,5,0.1,24.04,120.2,23.75
IT-007714,ORD-03920,P0004,1,0.0,46.28,46.28,22.86
IT-007715,ORD-03920,P0011,1,0.0,78.52,78.52,31.95
IT-007716,ORD-03921,P0018,1,0.05,300.31,300.31,109.2
IT-007717,ORD-03921,P0011,1,0.0,78.52,78.52,31.95
IT-007718,ORD-03922,P0015,4,0.0,1040.69,4162.76,1696.68
IT-007719,ORD-03922,P0001,2,0.0,966.84,1933.68,497.86
IT-007720,ORD-03922,P0009,2,0.1,679.82,1359.65,533.29
IT-007721,ORD-03922,P0006,5,0.0,942.04,4710.2,1921.95
IT-007722,ORD-03923,P0014,5,0.0,26.71,133.55,37.1
IT-007723,ORD-03924,P0019,3,0.05,1509.12,4527.37,1909.03
IT-007724,ORD-03924,P0005,1,0.0,262.42,262.42,67.38
IT-007725,ORD-03924,P0004,1,0.0,46.28,46.28,22.86
IT-007726,ORD-03924,P0003,1,0.0,107.87,107.87,50.89
IT-007727,ORD-03925,P0014,1,0.0,26.71,26.71,7.42
IT-007728,ORD-03925,P0003,1,0.0,107.87,107.87,50.89
IT-007729,ORD-03926,P0014,1,0.3,18.7,18.7,-0.59
IT-007730,ORD-03926,P0022,1,0.05,881.28,881.28,410.13
IT-007731,ORD-03927,P0009,3,0.0,755.36,2266.08,1026.54
IT-007732,ORD-03927,P0006,1,0.15,800.73,800.73,243.08
IT-007733,ORD-03928,P0013,4,0.3,1123.67,4494.67,1017.71
IT-007734,ORD-03929,P0024,1,0.0,1045.55,1045.55,515.41
IT-007735,ORD-03929,P0011,1,0.1,70.67,70.67,24.1
IT-007736,ORD-03929,P0018,1,0.1,284.51,284.51,93.4
IT-007737,ORD-03929,P0006,5,0.0,942.04,4710.2,1921.95
IT-007738,ORD-03930,P0018,1,0.3,221.28,221.28,30.17
IT-007739,ORD-03930,P0020,2,0.15,591.84,1183.68,466.36
IT-007740,ORD-03931,P0020,5,0.05,661.47,3307.33,1514.03
IT-007741,ORD-03932,P0025,2,0.0,241.5,483.0,220.74
IT-007742,ORD-03933,P0014,1,0.05,25.37,25.37,6.08
IT-007743,ORD-03934,P0013,1,0.15,1364.45,1364.45,495.21
IT-007744,ORD-03934,P0005,5,0.2,209.94,1049.68,74.48
IT-007745,ORD-03935,P0005,4,0.3,183.69,734.78,-45.38
IT-007746,ORD-03935,P0021,2,0.0,1054.86,2109.72,449.56
IT-007747,ORD-03936,P0013,2,0.15,1364.45,2728.91,990.43
IT-007748,ORD-03936,P0004,1,0.0,46.28,46.28,22.86
IT-007749,ORD-03937,P0006,2,0.0,942.04,1884.08,768.78
IT-007750,ORD-03938,P0004,1,0.0,46.28,46.28,22.86
IT-007751,ORD-03938,P0005,2,0.05,249.3,498.6,108.52
IT-007752,ORD-03939,P0017,1,0.0,866.66,866.66,268.7
IT-007753,ORD-03939,P0007,4,0.05,533.08,2132.33,565.97
IT-007754,ORD-03940,P0024,1,0.0,1045.55,1045.55,515.41
IT-007755,ORD-03941,P0012,1,0.1,444.75,444.75,36.55
IT-007756,ORD-03942,P0005,1,0.0,262.42,262.42,67.38
IT-007757,ORD-03943,P0015,5,0.0,1040.69,5203.45,2120.85
IT-007758,ORD-03943,P0004,3,0.0,46.28,138.84,68.58
IT-007759,ORD-03943,P0009,1,0.0,755.36,755.36,342.18
IT-007760,ORD-03944,P0009,4,0.3,528.75,2115.01,462.29
IT-007761,ORD-03944,P0003,1,0.05,102.48,102.48,45.5
IT-007762,ORD-03945,P0013,3,0.0,1605.24,4815.72,2208.0
IT-007763,ORD-03945,P0011,1,0.1,70.67,70.67,24.1
IT-007764,ORD-03945,P0001,2,0.0,966.84,1933.68,497.86
IT-007765,ORD-03945,P0018,1,0.0,316.12,316.12,125.01
IT-007766,ORD-03946,P0016,1,0.0,242.3,242.3,82.14
IT-007767,ORD-03947,P0017,1,0.1,779.99,779.99,182.03
IT-007768,ORD-03947,P0007,2,0.3,392.8,785.6,2.42
IT-007769,ORD-03947,P0009,2,0.1,679.82,1359.65,533.29
IT-007770,ORD-03948,P0016,2,0.0,242.3,484.6,164.28
IT-007771,ORD-03948,P0023,3,0.05,475.04,1425.11,366.5
IT-007772,ORD-03949,P0006,5,0.05,894.94,4474.69,1686.44
IT-007773,ORD-03949,P0009,4,0.15,642.06,2568.22,915.5
IT-007774,ORD-03950,P0011,1,0.1,70.67,70.67,24.1
IT-007775,ORD-03951,P0006,1,0.05,894.94,894.94,337.29
IT-007776,ORD-03951,P0012,2,0.2,395.34,790.67,-25.73
IT-007777,ORD-03952,P0024,1,0.05,993.27,993.27,463.13
IT-007778,ORD-03952,P0017,3,0.0,866.66,2599.98,806.1
IT-007779,ORD-03952,P0005,1,0.05,249.3,249.3,54.26
IT-007780,ORD-03953,P0016,1,0.2,193.84,193.84,33.68
IT-007781,ORD-03954,P0017,1,0.0,866.66,866.66,268.7
IT-007782,ORD-03955,P0009,5,0.15,642.06,3210.28,1144.38
IT-007783,ORD-03955,P0019,3,0.1,1429.7,4289.08,1670.74
IT-007784,ORD-03956,P0024,1,0.0,1045.55,1045.55,515.41
IT-007785,ORD-03956,P0021,2,0.1,949.37,1898.75,238.59
IT-007786,ORD-03956,P0004,1,0.0,46.28,46.28,22.86
IT-007787,ORD-03956,P0011,1,0.15,66.74,66.74,20.17
IT-007788,ORD-03957,P0009,2,0.15,642.06,1284.11,457.75
IT-007789,ORD-03957,P0011,1,0.1,70.67,70.67,24.1
IT-007790,ORD-03958,P0025,1,0.0,241.5,241.5,110.37
IT-007791,ORD-03959,P0018,2,0.1,284.51,569.02,186.8
IT-007792,ORD-03959,P0013,1,0.05,1524.98,1524.98,655.74
IT-007793,ORD-03960,P0020,1,0.05,661.47,661.47,302.81
IT-007794,ORD-03961,P0014,2,0.0,26.71,53.42,14.84
IT-007795,ORD-03961,P0011,4,0.0,78.52,314.08,127.8
IT-007796,ORD-03961,P0013,4,0.2,1284.19,5136.77,1659.81
IT-007797,ORD-03962,P0020,1,0.0,696.28,696.28,337.62
IT-007798,ORD-03962,P0016,1,0.0,242.3,242.3,82.14
IT-007799,ORD-03962,P0018,1,0.05,300.31,300.31,109.2
IT-007800,ORD-03963,P0025,1,0.1,217.35,217.35,86.22
IT-007801,ORD-03963,P0011,1,0.0,78.52,78.52,31.95
IT-007802,ORD-03964,P0023,3,0.0,500.04,1500.12,441.51
IT-007803,ORD-03965,P0025,1,0.0,241.5,241.5,110.37
IT-007804,ORD-03965,P0008,1,0.05,426.55,426.55,63.67
IT-007805,ORD-03965,P0010,4,0.2,551.96,2207.84,818.64
IT-007806,ORD-03965,P0009,2,0.1,679.82,1359.65,533.29
IT-007807,ORD-03966,P0011,2,0.0,78.52,157.04,63.9
IT-007808,ORD-03966,P0003,3,0.15,91.69,275.07,104.13
IT-007809,ORD-03967,P0006,1,0.1,847.84,847.84,290.19
IT-007810,ORD-03967,P0012,1,0.0,494.17,494.17,85.97
IT-007811,ORD-03967,P0017,1,0.15,736.66,736.66,138.7
IT-007812,ORD-03967,P0021,1,0.1,949.37,949.37,119.29
IT-007813,ORD-03968,P0009,2,0.0,755.36,1510.72,684.36
IT-007814,ORD-03968,P0010,1,0.0,689.95,689.95,342.65
IT-007815,ORD-03969,P0024,3,0.15,888.72,2666.15,1075.73
IT-007816,ORD-03969,P0018,2,0.0,316.12,632.24,250.02
IT-007817,ORD-03969,P0008,1,0.0,449.0,449.0,86.12
IT-007818,ORD-03970,P0005,1,0.0,262.42,262.42,67.38
IT-007819,ORD-03970,P0019,1,0.1,1429.7,1429.7,556.92
IT-007820,ORD-03970,P0010,1,0.05,655.45,655.45,308.15
IT-007821,ORD-03971,P0012,2,0.05,469.46,938.92,122.52
IT-007822,ORD-03972,P0024,3,0.15,888.72,2666.15,1075.73
IT-007823,ORD-03972,P0015,1,0.0,1040.69,1040.69,424.17
IT-007824,ORD-03972,P0016,4,0.15,205.96,823.82,183.18
IT-007825,ORD-03972,P0003,2,0.0,107.87,215.74,101.78
IT-007826,ORD-03973,P0022,2,0.1,834.89,1669.79,727.49
IT-007827,ORD-03974,P0022,3,0.3,649.36,1948.09,534.64
IT-007828,ORD-03974,P0006,1,0.05,894.94,894.94,337.29
IT-007829,ORD-03974,P0007,1,0.1,505.03,505.03,113.44
IT-007830,ORD-03975,P0005,1,0.0,262.42,262.42,67.38
IT-007831,ORD-03975,P0013,1,0.0,1605.24,1605.24,736.0
IT-007832,ORD-03975,P0017,3,0.2,693.33,2079.98,286.1
IT-007833,ORD-03975,P0006,2,0.0,942.04,1884.08,768.78
IT-007834,ORD-03976,P0008,1,0.0,449.0,449.0,86.12
IT-007835,ORD-03977,P0014,3,0.15,22.7,68.11,10.24
IT-007836,ORD-03977,P0025,1,0.05,229.42,229.42,98.29
IT-007837,ORD-03978,P0007,1,0.1,505.03,505.03,113.44
IT-007838,ORD-03978,P0018,1,0.1,284.51,284.51,93.4
IT-007839,ORD-03979,P0025,1,0.15,205.28,205.28,74.15
IT-007840,ORD-03979,P0024,2,0.1,941.0,1881.99,821.71
IT-007841,ORD-03979,P0021,1,0.0,1054.86,1054.86,224.78
IT-007842,ORD-03980,P0015,2,0.0,1040.69,2081.38,848.34
IT-007843,ORD-03980,P0017,1,0.15,736.66,736.66,138.7
IT-007844,ORD-03980,P0002,1,0.1,755.39,755.39,216.21
IT-007845,ORD-03981,P0020,3,0.0,696.28,2088.84,1012.86
IT-007846,ORD-03981,P0001,1,0.15,821.81,821.81,103.9
IT-007847,ORD-03982,P0013,3,0.05,1524.98,4574.93,1967.21
IT-007848,ORD-03982,P0004,1,0.0,46.28,46.28,22.86
IT-007849,ORD-03982,P0003,3,0.15,91.69,275.07,104.13
IT-007850,ORD-03983,P0012,3,0.1,444.75,1334.26,109.66
IT-007851,ORD-03984,P0008,1,0.0,449.0,449.0,86.12
IT-007852,ORD-03985,P0009,2,0.0,755.36,1510.72,684.36
IT-007853,ORD-03985,P0003,3,0.1,97.08,291.25,120.31
IT-007854,ORD-03986,P0010,1,0.15,586.46,586.46,239.16
IT-007855,ORD-03986,P0006,1,0.2,753.63,753.63,195.98
IT-007856,ORD-03987,P0013,1,0.1,1444.72,1444.72,575.48
IT-007857,ORD-03988,P0018,1,0.0,316.12,316.12,125.01
IT-007858,ORD-03988,P0009,1,0.0,755.36,755.36,342.18
IT-007859,ORD-03989,P0012,3,0.0,494.17,1482.51,257.91
IT-007860,ORD-03990,P0006,3,0.1,847.84,2543.51,870.56
IT-007861,ORD-03990,P0001,1,0.2,773.47,773.47,55.56
IT-007862,ORD-03990,P0024,2,0.15,888.72,1777.44,717.16
IT-007863,ORD-03991,P0004,2,0.2,37.02,74.05,27.21
IT-007864,ORD-03992,P0002,1,0.05,797.35,797.35,258.17
IT-007865,ORD-03992,P0015,1,0.2,832.55,832.55,216.03
IT-007866,ORD-03993,P0019,1,0.15,1350.27,1350.27,477.49
IT-007867,ORD-03993,P0011,2,0.3,54.96,109.93,16.79
IT-007868,ORD-03994,P0007,2,0.2,448.91,897.82,114.64
IT-007869,ORD-03994,P0015,5,0.05,988.66,4943.28,1860.68
IT-007870,ORD-03994,P0006,1,0.15,800.73,800.73,243.08
IT-007871,ORD-03994,P0022,1,0.15,788.51,788.51,317.36
IT-007872,ORD-03995,P0005,4,0.0,262.42,1049.68,269.52
IT-007873,ORD-03995,P0019,3,0.1,1429.7,4289.08,1670.74
IT-007874,ORD-03996,P0010,1,0.0,689.95,689.95,342.65
IT-007875,ORD-03996,P0017,1,0.0,866.66,866.66,268.7
IT-007876,ORD-03996,P0019,5,0.05,1509.12,7545.61,3181.71
IT-007877,ORD-03997,P0012,2,0.0,494.17,988.34,171.94
IT-007878,ORD-03997,P0010,2,0.2,551.96,1103.92,409.32
IT-007879,ORD-03997,P0006,1,0.0,942.04,942.04,384.39
IT-007880,ORD-03998,P0021,3,0.0,1054.86,3164.58,674.34
IT-007881,ORD-03998,P0011,1,0.15,66.74,66.74,20.17
IT-007882,ORD-03999,P0019,2,0.0,1588.55,3177.1,1431.54
IT-007883,ORD-04000,P0004,1,0.0,46.28,46.28,22.86
IT-007884,ORD-04000,P0017,5,0.0,866.66,4333.3,1343.5
IT-007885,ORD-04000,P0016,1,0.3,169.61,169.61,9.45
IT-007886,ORD-04001,P0015,4,0.15,884.59,3538.35,1072.27
IT-007887,ORD-04001,P0020,2,0.0,696.28,1392.56,675.24
IT-007888,ORD-04002,P0001,1,0.0,966.84,966.84,248.93
IT-007889,ORD-04002,P0020,3,0.1,626.65,1879.96,803.98
IT-007890,ORD-04003,P0014,2,0.15,22.7,45.41,6.83
IT-007891,ORD-04003,P0007,1,0.2,448.91,448.91,57.32
IT-007892,ORD-04004,P0005,2,0.0,262.42,524.84,134.76
IT-007893,ORD-04004,P0009,3,0.2,604.29,1812.86,573.32
IT-007894,ORD-04004,P0013,2,0.1,1444.72,2889.43,1150.95
IT-007895,ORD-04005,P0021,1,0.15,896.63,896.63,66.55
IT-007896,ORD-04005,P0009,1,0.0,755.36,755.36,342.18
IT-007897,ORD-04005,P0006,2,0.15,800.73,1601.47,486.17
IT-007898,ORD-04005,P0001,1,0.1,870.16,870.16,152.25
IT-007899,ORD-04006,P0020,1,0.15,591.84,591.84,233.18
IT-007900,ORD-04006,P0007,1,0.0,561.14,561.14,169.55
IT-007901,ORD-04006,P0025,1,0.1,217.35,217.35,86.22
IT-007902,ORD-04006,P0017,1,0.0,866.66,866.66,268.7
IT-007903,ORD-04007,P0015,1,0.1,936.62,936.62,320.1
IT-007904,ORD-04008,P0009,2,0.0,755.36,1510.72,684.36
IT-007905,ORD-04008,P0004,1,0.0,46.28,46.28,22.86
IT-007906,ORD-04009,P0010,4,0.1,620.96,2483.82,1094.62
IT-007907,ORD-04010,P0018,1,0.2,252.9,252.9,61.79
IT-007908,ORD-04011,P0005,2,0.15,223.06,446.11,56.03
IT-007909,ORD-04011,P0010,2,0.0,689.95,1379.9,685.3
IT-007910,ORD-04011,P0012,1,0.0,494.17,494.17,85.97
IT-007911,ORD-04012,P0021,1,0.0,1054.86,1054.86,224.78
IT-007912,ORD-04013,P0025,1,0.05,229.42,229.42,98.29
IT-007913,ORD-04013,P0004,1,0.0,46.28,46.28,22.86
IT-007914,ORD-04014,P0012,1,0.0,494.17,494.17,85.97
IT-007915,ORD-04014,P0001,1,0.05,918.5,918.5,200.59
IT-007916,ORD-04015,P0024,1,0.05,993.27,993.27,463.13
IT-007917,ORD-04015,P0005,3,0.0,262.42,787.26,202.14
IT-007918,ORD-04015,P0016,1,0.0,242.3,242.3,82.14
IT-007919,ORD-04016,P0025,1,0.0,241.5,241.5,110.37
IT-007920,ORD-04017,P0001,1,0.0,966.84,966.84,248.93
IT-007921,ORD-04018,P0006,3,0.3,659.43,1978.28,305.33
IT-007922,ORD-04018,P0024,1,0.0,1045.55,1045.55,515.41
IT-007923,ORD-04019,P0003,1,0.0,107.87,107.87,50.89
IT-007924,ORD-04020,P0021,1,0.05,1002.12,1002.12,172.04
IT-007925,ORD-04020,P0012,2,0.0,494.17,988.34,171.94
IT-007926,ORD-04020,P0023,2,0.0,500.04,1000.08,294.34
IT-007927,ORD-04020,P0016,2,0.1,218.07,436.14,115.82
IT-007928,ORD-04021,P0009,2,0.15,642.06,1284.11,457.75
IT-007929,ORD-04021,P0022,2,0.0,927.66,1855.32,913.02
IT-007930,ORD-04021,P0020,2,0.3,487.4,974.79,257.47
IT-007931,ORD-04022,P0010,1,0.3,482.96,482.96,135.66
IT-007932,ORD-04022,P0013,1,0.0,1605.24,1605.24,736.0
IT-007933,ORD-04023,P0024,1,0.0,1045.55,1045.55,515.41
IT-007934,ORD-04023,P0003,2,0.0,107.87,215.74,101.78
IT-007935,ORD-04023,P0022,1,0.1,834.89,834.89,363.74
IT-007936,ORD-04024,P0012,2,0.05,469.46,938.92,122.52
IT-007937,ORD-04025,P0002,3,0.1,755.39,2266.16,648.62
IT-007938,ORD-04025,P0017,1,0.1,779.99,779.99,182.03
IT-007939,ORD-04025,P0004,2,0.0,46.28,92.56,45.72
IT-007940,ORD-04026,P0025,2,0.0,241.5,483.0,220.74
IT-007941,ORD-04027,P0001,1,0.05,918.5,918.5,200.59
IT-007942,ORD-04027,P0013,1,0.0,1605.24,1605.24,736.0
IT-007943,ORD-04027,P0010,4,0.05,655.45,2621.81,1232.61
IT-007944,ORD-04028,P0004,1,0.2,37.02,37.02,13.6
IT-007945,ORD-04028,P0010,3,0.1,620.96,1862.87,820.97
IT-007946,ORD-04029,P0023,2,0.05,475.04,950.08,244.34
IT-007947,ORD-04030,P0020,2,0.05,661.47,1322.93,605.61
IT-007948,ORD-04031,P0002,1,0.0,839.32,839.32,300.14
IT-007949,ORD-04031,P0013,2,0.0,1605.24,3210.48,1472.0
IT-007950,ORD-04032,P0005,2,0.0,262.42,524.84,134.76
IT-007951,ORD-04032,P0022,3,0.0,927.66,2782.98,1369.53
IT-007952,ORD-04033,P0013,1,0.1,1444.72,1444.72,575.48
IT-007953,ORD-04034,P0008,2,0.0,449.0,898.0,172.24
IT-007954,ORD-04034,P0018,1,0.0,316.12,316.12,125.01
IT-007955,ORD-04035,P0024,2,0.1,941.0,1881.99,821.71
IT-007956,ORD-04035,P0009,1,0.2,604.29,604.29,191.11
IT-007957,ORD-04036,P0014,4,0.0,26.71,106.84,29.68
IT-007958,ORD-04036,P0018,3,0.0,316.12,948.36,375.03
IT-007959,ORD-04037,P0007,1,0.15,476.97,476.97,85.38
IT-007960,ORD-04037,P0010,5,0.05,655.45,3277.26,1540.76
IT-007961,ORD-04037,P0006,1,0.15,800.73,800.73,243.08
IT-007962,ORD-04038,P0017,1,0.05,823.33,823.33,225.37
IT-007963,ORD-04039,P0019,1,0.0,1588.55,1588.55,715.77
IT-007964,ORD-04039,P0011,1,0.0,78.52,78.52,31.95
IT-007965,ORD-04040,P0017,1,0.1,779.99,779.99,182.03
IT-007966,ORD-04040,P0024,2,0.0,1045.55,2091.1,1030.82
IT-007967,ORD-04040,P0022,2,0.2,742.13,1484.26,541.96
IT-007968,ORD-04040,P0007,2,0.0,561.14,1122.28,339.1
IT-007969,ORD-04041,P0014,2,0.0,26.71,53.42,14.84
IT-007970,ORD-04041,P0010,4,0.0,689.95,2759.8,1370.6
IT-007971,ORD-04042,P0019,1,0.0,1588.55,1588.55,715.77
IT-007972,ORD-04042,P0009,1,0.0,755.36,755.36,342.18
IT-007973,ORD-04043,P0016,3,0.0,242.3,726.9,246.42
IT-007974,ORD-04043,P0020,3,0.1,626.65,1879.96,803.98
IT-007975,ORD-04044,P0019,2,0.3,1111.98,2223.97,478.41
IT-007976,ORD-04045,P0007,1,0.15,476.97,476.97,85.38
IT-007977,ORD-04045,P0014,1,0.0,26.71,26.71,7.42
IT-007978,ORD-04046,P0005,1,0.15,223.06,223.06,28.02
IT-007979,ORD-04046,P0022,2,0.0,927.66,1855.32,913.02
IT-007980,ORD-04046,P0018,2,0.2,252.9,505.79,123.57
IT-007981,ORD-04047,P0023,1,0.05,475.04,475.04,122.17
IT-007982,ORD-04048,P0004,5,0.0,46.28,231.4,114.3
IT-007983,ORD-04048,P0021,4,0.05,1002.12,4008.47,688.15
IT-007984,ORD-04048,P0001,2,0.0,966.84,1933.68,497.86
IT-007985,ORD-04049,P0007,1,0.0,561.14,561.14,169.55
IT-007986,ORD-04050,P0014,1,0.0,26.71,26.71,7.42
IT-007987,ORD-04050,P0023,1,0.0,500.04,500.04,147.17
IT-007988,ORD-04051,P0003,1,0.05,102.48,102.48,45.5
IT-007989,ORD-04051,P0022,2,0.05,881.28,1762.55,820.25
IT-007990,ORD-04051,P0002,2,0.2,671.46,1342.91,264.55
IT-007991,ORD-04052,P0021,5,0.15,896.63,4483.15,332.75
IT-007992,ORD-04052,P0009,1,0.0,755.36,755.36,342.18
IT-007993,ORD-04052,P0025,1,0.15,205.28,205.28,74.15
IT-007994,ORD-04053,P0005,1,0.05,249.3,249.3,54.26
IT-007995,ORD-04053,P0011,1,0.0,78.52,78.52,31.95
IT-007996,ORD-04053,P0007,1,0.15,476.97,476.97,85.38
IT-007997,ORD-04054,P0016,4,0.0,242.3,969.2,328.56
IT-007998,ORD-04054,P0014,1,0.1,24.04,24.04,4.75
IT-007999,ORD-04054,P0007,1,0.3,392.8,392.8,1.21
IT-008000,ORD-04054,P0019,2,0.0,1588.55,3177.1,1431.54
IT-008001,ORD-04055,P0015,1,0.3,728.48,728.48,111.96
IT-008002,ORD-04055,P0023,1,0.05,475.04,475.04,122.17
IT-008003,ORD-04056,P0009,1,0.0,755.36,755.36,342.18
IT-008004,ORD-04056,P0006,2,0.2,753.63,1507.26,391.96
IT-008005,ORD-04057,P0025,3,0.0,241.5,724.5,331.11
IT-008006,ORD-04058,P0006,1,0.1,847.84,847.84,290.19
IT-008007,ORD-04059,P0021,1,0.0,1054.86,1054.86,224.78
IT-008008,ORD-04059,P0018,1,0.15,268.7,268.7,77.59
IT-008009,ORD-04060,P0016,1,0.0,242.3,242.3,82.14
IT-008010,ORD-04060,P0023,5,0.2,400.03,2000.16,235.81
IT-008011,ORD-04061,P0021,1,0.0,1054.86,1054.86,224.78
IT-008012,ORD-04061,P0022,1,0.15,788.51,788.51,317.36
IT-008013,ORD-04062,P0001,1,0.0,966.84,966.84,248.93
IT-008014,ORD-04062,P0014,3,0.2,21.37,64.1,6.23
IT-008015,ORD-04062,P0019,2,0.0,1588.55,3177.1,1431.54
IT-008016,ORD-04063,P0018,1,0.0,316.12,316.12,125.01
IT-008017,ORD-04063,P0023,3,0.2,400.03,1200.1,141.49
IT-008018,ORD-04064,P0013,1,0.0,1605.24,1605.24,736.0
IT-008019,ORD-04065,P0006,1,0.05,894.94,894.94,337.29
IT-008020,ORD-04065,P0002,1,0.0,839.32,839.32,300.14
IT-008021,ORD-04066,P0004,5,0.1,41.65,208.26,91.16
IT-008022,ORD-04066,P0002,2,0.0,839.32,1678.64,600.28
IT-008023,ORD-04067,P0025,1,0.0,241.5,241.5,110.37
IT-008024,ORD-04067,P0002,2,0.15,713.42,1426.84,348.48
